Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","0115","Barley","1986","1986","1000 USD","30695","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","0115","Barley","1987","1987","1000 USD","38410","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","0115","Barley","1988","1988","1000 USD","40758","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","0115","Barley","1989","1989","1000 USD","35475","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","0115","Barley","1990","1990","1000 USD","42100","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","0115","Barley","1991","1991","1000 USD","42939","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","0115","Barley","1992","1992","1000 USD","23499","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","0115","Barley","1993","1993","1000 USD","30423","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","0115","Barley","1994","1994","1000 USD","24196","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","0115","Barley","1995","1995","1000 USD","18840","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","0115","Barley","1996","1996","1000 USD","16625","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","0115","Barley","1997","1997","1000 USD","7971","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","0115","Barley","1998","1998","1000 USD","5085","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","0115","Barley","1999","1999","1000 USD","5087","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","0115","Barley","2000","2000","1000 USD","5154","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","0115","Barley","2001","2001","1000 USD","2359","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","0115","Barley","2002","2002","1000 USD","4495","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","0115","Barley","2003","2003","1000 USD","2920","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","0115","Barley","2004","2004","1000 USD","3510","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","0115","Barley","2005","2005","1000 USD","3798","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","0115","Barley","2006","2006","1000 USD","2764","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","0115","Barley","2007","2007","1000 USD","3241","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","0115","Barley","2008","2008","1000 USD","4630","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","0115","Barley","2009","2009","1000 USD","7366","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","0115","Barley","2010","2010","1000 USD","4926","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","0115","Barley","2011","2011","1000 USD","2296","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","0115","Barley","2012","2012","1000 USD","3475","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","0115","Barley","2013","2013","1000 USD","5442","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","0115","Barley","2014","2014","1000 USD","5815","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","0115","Barley","2015","2015","1000 USD","3412","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","0115","Barley","2016","2016","1000 USD","4841","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","0115","Barley","2017","2017","1000 USD","2310","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","0115","Barley","2018","2018","1000 USD","4195","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","0115","Barley","2019","2019","1000 USD","3576","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","0115","Barley","2020","2020","1000 USD","2579","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","0115","Barley","2021","2021","1000 USD","2638","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","0115","Barley","2022","2022","1000 USD","2916","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","01701","Beans, dry","1961","1961","1000 USD","59827","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","01701","Beans, dry","1962","1962","1000 USD","64484","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","01701","Beans, dry","1963","1963","1000 USD","59447","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","01701","Beans, dry","1964","1964","1000 USD","56874","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","01701","Beans, dry","1965","1965","1000 USD","54166","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","01701","Beans, dry","1966","1966","1000 USD","47395","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","01701","Beans, dry","1967","1967","1000 USD","52270","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","01701","Beans, dry","1968","1968","1000 USD","54572","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","01701","Beans, dry","1969","1969","1000 USD","56738","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","01701","Beans, dry","1970","1970","1000 USD","52541","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","01701","Beans, dry","1971","1971","1000 USD","65676","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","01701","Beans, dry","1972","1972","1000 USD","82738","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","01701","Beans, dry","1973","1973","1000 USD","77051","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","01701","Beans, dry","1974","1974","1000 USD","90863","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","01701","Beans, dry","1975","1975","1000 USD","121737","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","01701","Beans, dry","1976","1976","1000 USD","91540","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","01701","Beans, dry","1977","1977","1000 USD","101425","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","01701","Beans, dry","1978","1978","1000 USD","101290","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","01701","Beans, dry","1979","1979","1000 USD","101154","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","01701","Beans, dry","1980","1980","1000 USD","113341","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","01701","Beans, dry","1981","1981","1000 USD","100071","E","Estimated value"
"QV","Value of Agricultural Production","170","Colombia","58","Gross Production Value (constant 2014-2016 thousand US$)","01701","Beans, dry","1982","1982","1000 USD","98717","E","Estimated value"
